,country_code,Country,Total,Geographical region
93,HKG,Hong Kong,324,Asia East
94,HUN,Hungary,0,EU 8
95,ISL,Iceland,1,Europe Other
96,IND,India,72693,Asia South
97,IDN,Indonesia,2270,Asia South East
98,IRN,Iran,10108,Middle East
99,IRQ,Iraq,5470,Middle East
100,IRL,Ireland,0,EU 14
101,ISR,Israel,96,Middle East
102,ITA,Italy,0,EU 14
103,CIV,Ivory Coast,859,Africa Sub-Saharan
104,JAM,Jamaica,2646,America Central and South
105,JPN,Japan,194,Asia East
106,JOR,Jordan,2421,Middle East
107,KAZ,Kazakhstan,763,Asia Central
108,KEN,Kenya,3533,Africa Sub-Saharan
109,KIR,Kiribati,2,Oceania
110,KWT,Kuwait,-274,Middle East
111,KGZ,Kyrgyzstan,208,Asia Central
112,LAO,Laos,118,Asia South East
113,LVA,Latvia,1,EU 8
114,LBN,Lebanon,2974,Middle East
115,LSO,Lesotho,25,Africa Sub-Saharan
116,LBR,Liberia,106,Africa Sub-Saharan
117,LBY,Libya,1590,Africa North
118,LIE,Liechtenstein,1,Europe Other
119,LTU,Lithuania,0,EU 8
120,LUX,Luxembourg,0,EU 14
121,MAC,Macau,21,Asia East
122,MKD,Macedonia,376,Europe Other
123,MDG,Madagascar,83,Africa Sub-Saharan
124,MWI,Malawi,471,Africa Sub-Saharan
125,MYS,Malaysia,302,Asia South East
126,MDV,Maldives,15,Asia South
127,MLI,Mali,197,Africa Sub-Saharan
128,MLT,Malta,0,EU Other
129,MHL,Marshall Islands,1,Oceania
130,MTQ,Martinique,0,America Central and South
131,MRT,Mauritania,82,Africa North
132,MUS,Mauritius,116,Africa Sub-Saharan
133,MYT,Mayotte,0,Africa Sub-Saharan
134,MEX,Mexico,153,America Central and South
135,FSM,Micronesia,0,Oceania
136,MDA,Moldova,453,Europe Other
137,MCO,Monaco,5,Europe Other
138,MNG,Mongolia,430,Asia East
139,MNE,Montenegro,131,Europe Other
140,MSR,Montserrat (British),0,Other
141,MAR,Morocco,3669,Africa North
142,MOZ,Mozambique,194,Africa Sub-Saharan
143,MMR,Myanmar,884,Asia South East
144,NAM,Namibia,33,Africa Sub-Saharan
145,NRU,Nauru,0,Oceania
146,NPL,Nepal,3856,Asia South
147,NLD,Netherlands,0,EU 14
148,NLD,Netherlands Antilles,0,America Central and South
149,NCL,New Caledonia,0,Oceania
150,NZL,New Zealand,220,Oceania
151,NIC,Nicaragua,8,America Central and South
152,NER,Niger,71,Africa Sub-Saharan
153,NGA,Nigeria,39284,Africa Sub-Saharan
154,NIU,Niue,0,Oceania
155,NFK,Norfolk Island,0,Oceania
156,PRK,North Korea,2,Asia East
157,MNP,Northern Mariana Islands,0,Oceania
158,NOR,Norway,0,Europe Other
159,OMN,Oman,-16,Middle East
160,PAK,Pakistan,50258,Asia South
161,PLW,Palau,0,Oceania
162,PAN,Panama,10,America Central and South
163,PNG,Papua New Guinea,7,Oceania
164,PRY,Paraguay,3,America Central and South
165,PER,Peru,679,America Central and South
166,PHL,Philippines,7740,Asia South East
167,PCN,Pitcairn Islands (British),0,Other
168,POL,Poland,1,EU 8
169,PRT,Portugal,0,EU 14
170,PRI,Puerto Rico,0,America North
171,QAT,Qatar,63,Middle East
172,ROU,Romania,0,EU 2
173,RUS,Russia,7729,Europe Other
174,RWA,Rwanda,213,Africa Sub-Saharan
175,WSM,Samoa,0,Oceania
176,SMR,San Marino,0,Europe Other
177,STP,Sao Tome and Principe,45,Africa Sub-Saharan
178,SAU,Saudi Arabia,2713,Middle East
179,SEN,Senegal,895,Africa Sub-Saharan
180,SRB,Serbia,957,Europe Other
181,MNE,Serbia and Montenegro,0,Europe Other
182,SYC,Seychelles,2,Africa Sub-Saharan
183,SLE,Sierra Leone,1333,Africa Sub-Saharan
184,SGP,Singapore,89,Asia South East
185,SVK,Slovakia,1,EU 8
186,SVN,Slovenia,0,EU 8
187,SLB,Solomon Islands,1,Oceania
188,SOM,Somalia,556,Africa Sub-Saharan
189,ZAF,South Africa,2115,Africa Sub-Saharan
190,GEO,South Georgia and South Sandwich Islands,0,Other
191,KOR,South Korea,212,Asia East
192,ESP,Spain,0,EU 14
193,LKA,Sri Lanka,9851,Asia South
194,KNA,St. Kitts and Nevis,46,America Central and South
195,LCA,St. Lucia,24,America Central and South
196,MAF,St. Martin (French Part),0,America Central and South
197,SPM,St. Pierre and Miquelon,0,America Central and South
198,SDN,Sudan,4740,Africa North
199,SDN,Sudan (South),156,Africa Sub-Saharan
200,SUR,Surinam,22,America Central and South
201,SJM,Svalbard and Jan Mayen,0,Europe Other
202,SWZ,Swaziland,70,Africa Sub-Saharan
203,SWE,Sweden,2,EU 14
204,CHE,Switzerland,1,Europe Other
205,SYR,Syria,3483,Middle East
206,TWN,Taiwan,86,Asia East
207,TJK,Tajikistan,73,Asia Central
208,TZA,Tanzania,1086,Africa Sub-Saharan
209,THA,Thailand,5578,Asia South East
210,TGO,Togo,141,Africa Sub-Saharan
211,TKL,Tokelau,0,Oceania
212,TON,Tonga,2,Oceania
213,TTO,Trinidad and Tobago,18,America Central and South
214,TUN,Tunisia,1716,Africa North
215,TUR,Turkey,12212,Europe Other
216,TKM,Turkmenistan,163,Asia Central
217,TCA,Turks and Caicos Islands (British),0,Other
218,TUV,Tuvalu,0,Oceania
219,UGA,Uganda,3580,Africa Sub-Saharan
220,UKR,Ukraine,7434,Europe Other
221,ARE,United Arab Emirates,-3,Middle East
222,USA,United States,1671,America North
223,VIR,United States Virgin Islands,0,America North
224,URY,Uruguay,8,America Central and South
225,UZB,Uzbekistan,942,Asia Central
226,VUT,Vanuatu,0,Oceania
227,VAT,Vatican City,0,Europe Other
228,VEN,Venezuela,1202,America Central and South
229,VNM,Vietnam,3551,Asia South East
230,WLF,Wallis and Futuna,0,Oceania
231,ESH,Western Sahara,0,Africa North
232,YEM,Yemen,2120,Middle East
233,ZMB,Zambia,665,Africa Sub-Saharan
234,ZWE,Zimbabwe,4954,Africa Sub-Saharan
235,PSE,the State of Palestine,1852,Middle East
236,GGY,Guernsey,0,Other
237,BLM,Saint Barthélemy,0,Other
238,SXM,Sint Maarten (Dutch part),0,Other
239,VCT,Saint Vincent and the Grenadines,0,Other
240,GBR,United Kingdom,0,Other
241,BVT,Bouvet Island,0,Other
242,JEY,Jersey,0,Other
243,CUW,Curaçao,0,Other
244,ATA,Antarctica,0,Other
245,ALA,Åland Islands,0,Other
246,UMI,United States Minor Outlying Islands,0,Other
247,SSD,South Sudan,0,Other
248,REU,Réunion,0,Other
249,SHN,"Saint Helena, Ascension and Tristan da Cunha",0,Other
250,IMN,Isle of Man,0,Other
251,COD,"Congo, The Democratic Republic of the",0,Other
252,SGS,South Georgia and the South Sandwich Islands,0,Other
253,IOT,British Indian Ocean Territory,0,Other
254,ATF,French Southern Territories,0,Other
